1518784907,1769347346433,key23966,value23966
2390884495,1769347346434,key23967,value23967
196907129,1769347346434,key23969,value23969
3798439179,1769347346435,key23970,value23970
561889848,1769347346435,key23971,value23971
3316431527,1769347346435,key23968,value23968
2173856556,1769347346436,key23973,value23973
3272418135,1769347346436,key23974,value23974
1116224543,1769347346436,key23972,value23972
220006793,1769347346437,key23975,value23975
1306494509,1769347346437,key23976,value23976
2391799261,1769347346443,key23978,value23978
1301652206,1769347346443,key23979,value23979
1597578751,1769347346444,key23980,value23980
3952886683,1769347346444,key23977,value23977
2619558604,1769347346444,key23981,value23981
3521886341,1769347346445,key23982,value23982
317845430,1769347346445,key23983,value23983
2473914622,1769347346445,key23985,value23985
1198531066,1769347346446,key23984,value23984
3299408237,1769347346446,key23986,value23986
129150558,1769347346446,key23987,value23987
1285297270,1769347346447,key23988,value23988
1800879066,1769347346447,key23990,value23990
2823646441,1769347346447,key23991,value23991
1934402422,1769347346448,key23992,value23992
2958488645,1769347346448,key23993,value23993
340067198,1769347346448,key23989,value23989
4291019219,1769347346449,key23994,value23994
1020892896,1769347346449,key23995,value23995
2082150724,1769347346449,key23996,value23996
2820655168,1769347346450,key23997,value23997
757160118,1769347346450,key23999,value23999
3996848005,1769347346450,key23998,value23998
2451744950,1769347346451,key24000,value24000
1362689925,1769347346451,key24001,value24001
301625377,1769347346451,key24002,value24002
4057421457,1769347346452,key24003,value24003
3007848170,1769347346452,key24004,value24004
1884441049,1769347346452,key24005,value24005
1033550736,1769347346453,key24006,value24006
4269862051,1769347346453,key24007,value24007
2076081237,1769347346453,key24009,value24009
2289140477,1769347346454,key24010,value24010
1265358286,1769347346454,key24011,value24011
111355783,1769347346455,key24012,value24012
2729496764,1769347346455,key24008,value24008
3317264564,1769347346455,key24013,value24013
1144811516,1769347346455,key24015,value24015
1335525043,1769347346456,key24016,value24016
2357209472,1769347346456,key24017,value24017
3426919972,1769347346456,key24014,value24014
3399806533,1769347346456,key24018,value24018
78955675,1769347346457,key24019,value24019
2793733152,1769347346457,key24020,value24020
1704897299,1769347346457,key24021,value24021
4049139123,1769347346458,key24023,value24023
3016211912,1769347346458,key24024,value24024
1893591803,1769347346458,key24025,value24025
1061740397,1769347346459,key24022,value24022
4262416257,1769347346459,key24027,value24027
505571633,1769347346460,key24026,value24026
1476833012,1769347346460,key24029,value24029
3168261739,1769347346460,key24030,value24030
2602367431,1769347346460,key24028,value24028
839217937,1769347346461,key24032,value24032
1925708981,1769347346461,key24031,value24031
