496658331,1769347458591,key251530,value251530
3743669501,1769347458591,key251531,value251531
2634377126,1769347458591,key251532,value251532
1606212800,1769347458591,key251533,value251533
424153360,1769347458591,key251534,value251534
3690048118,1769347458591,key251535,value251535
2581008685,1769347458591,key251536,value251536
1533979211,1769347458591,key251537,value251537
339643021,1769347458591,key251538,value251538
3599184363,1769347458591,key251539,value251539
3457118973,1769347458591,key251540,value251540
213305755,1769347458591,key251541,value251541
1318089408,1769347458591,key251542,value251542
2351548838,1769347458591,key251543,value251543
3403482230,1769347458591,key251544,value251544
3316284137,1769347458607,key251545,value251545
2274148786,1769347458607,key251546,value251546
1161132756,1769347458607,key251547,value251547
174414354,1769347458607,key251548,value251548
3369918836,1769347458607,key251549,value251549
117794200,1769347458610,key251550,value251550
3317489406,1769347458610,key251551,value251551
2275042725,1769347458610,key251552,value251552
1159978691,1769347458610,key251553,value251553
64426771,1769347458610,key251554,value251554
3245254773,1769347458610,key251555,value251555
2202538798,1769347458610,key251556,value251556
1106356296,1769347458610,key251557,value251557
245467278,1769347458610,key251558,value251558
3424138216,1769347458610,key251559,value251559
3488297675,1769347458610,key251560,value251560
223513005,1769347458610,key251561,value251561
1333015286,1769347458610,key251562,value251562
2379057552,1769347458610,key251563,value251563
3409527872,1769347458610,key251564,value251564
159448870,1769347458610,key251565,value251565
967764159,1769347458622,key251566,value251566
4212610009,1769347458622,key251567,value251567
3024581407,1769347458622,key251568,value251568
1996408953,1769347458622,key251569,value251569
4198912824,1769347458622,key251570,value251570
956295262,1769347458622,key251571,value251571
2061062917,1769347458622,key251572,value251572
3093358691,1769347458622,key251573,value251573
4271121843,1769347458622,key251574,value251574
1009622741,1769347458622,key251575,value251575
2114659726,1769347458622,key251576,value251576
3165822696,1769347458622,key251577,value251577
4091723310,1769347458622,key251578,value251578
828048712,1769347458622,key251579,value251579
522568244,1769347458622,key251580,value251580
3718019410,1769347458622,key251581,value251581
2679816713,1769347458622,key251582,value251582
1560508783,1769347458622,key251583,value251583
469218495,1769347458622,key251584,value251584
3645771737,1769347458622,key251585,value251585
2607330434,1769347458622,key251586,value251586
1506873316,1769347458622,key251587,value251587
377564962,1769347458622,key251588,value251588
3560477764,1769347458622,key251589,value251589
2185998673,1769347458638,key251590,value251590
1089604151,1769347458638,key251591,value251591
47493484,1769347458638,key251592,value251592
494405103,1769347458640,key251593,value251593
777992199,1769347458641,key251594,value251594
3974529889,1769347458641,key251595,value251595
1164433482,1769347458643,key251596,value251596
2279498540,1769347458643,key251597,value251597
3364766698,1769347458643,key251598,value251598
859025133,1769347458645,key251599,value251599
3418388150,1769347458645,key251600,value251600
3806211488,1769347458647,key251601,value251601
2700646139,1769347458647,key251602,value251602
1648438685,1769347458647,key251603,value251603
3172642047,1769347458649,key251604,value251604
2141394841,1769347458649,key251605,value251605
2599807723,1769347458652,key251606,value251606
1481396621,1769347458652,key251607,value251607
387739979,1769347458652,key251608,value251608
1040329309,1769347458654,key251609,value251609
3345563940,1769347458655,key251610,value251610
97581634,1769347458655,key251611,value251611
1207320857,1769347458655,key251612,value251612
3509482292,1769347458657,key251613,value251613
2547695332,1769347458657,key251614,value251614
1432552834,1769347458657,key251615,value251615
4242693801,1769347458659,key251616,value251616
1046209999,1769347458659,key251617,value251617
1208980328,1769347458661,key251618,value251618
2327193614,1769347458661,key251619,value251619
2303011117,1769347458661,key251620,value251620
1274843723,1769347458661,key251621,value251621
165292304,1769347458661,key251622,value251622
3412300406,1769347458661,key251623,value251623
2375507878,1769347458661,key251624,value251624
3598821490,1769347458667,key251625,value251625
3631265136,1769347458668,key251626,value251626
449383958,1769347458668,key251627,value251627
3191787168,1769347458670,key251628,value251628
2089252294,1769347458670,key251629,value251629
4030721671,1769347458670,key251630,value251630
847664609,1769347458670,key251631,value251631
2914378079,1769347458672,key251632,value251632
1863080505,1769347458672,key251633,value251633
704157673,1769347458672,key251634,value251634
15125759,1769347458674,key251635,value251635
1119909796,1769347458674,key251636,value251636
3112016547,1769347458676,key251637,value251637
4130191973,1769347458676,key251638,value251638
882114819,1769347458676,key251639,value251639
740049429,1769347458676,key251640,value251640
4003854707,1769347458676,key251641,value251641
2894283304,1769347458676,key251642,value251642
1849358670,1769347458676,key251643,value251643
684602526,1769347458676,key251644,value251644
3933704184,1769347458676,key251645,value251645
2823894179,1769347458676,key251646,value251646
1793626053,1769347458676,key251647,value251647
4039132648,1769347458685,key251648,value251648
846855822,1769347458685,key251649,value251649
3200345551,1769347458685,key251650,value251650
2088296105,1769347458685,key251651,value251651
3443814406,1769347458688,key251652,value251652
268290912,1769347458688,key251653,value251653
2729371328,1769347458690,key251654,value251654
1612144038,1769347458690,key251655,value251655
573695741,1769347458690,key251656,value251656
3649833978,1769347458692,key251657,value251657
2531011388,1769347458692,key251658,value251658
3217190954,1769347458694,key251659,value251659
3157356809,1769347458694,key251660,value251660
2122893935,1769347458694,key251661,value251661
2768321926,1769347458696,key251662,value251662
1740146400,1769347458696,key251663,value251663
3404442432,1769347458698,key251664,value251664
139595814,1769347458698,key251665,value251665
1249160061,1769347458698,key251666,value251666
2295140379,1769347458698,key251667,value251667
2336921220,1769347458701,key251668,value251668
1240673762,1769347458701,key251669,value251669
3310073507,1769347458701,key251670,value251670
133303749,1769347458701,key251671,value251671
1171568286,1769347458701,key251672,value251672
2272071160,1769347458701,key251673,value251673
3248078888,1769347458701,key251674,value251674
52460366,1769347458701,key251675,value251675
1090961429,1769347458701,key251676,value251676
4191826623,1769347458710,key251677,value251677
3062502009,1769347458710,key251678,value251678
1949542687,1769347458710,key251679,value251679
1515023971,1769347458710,key251680,value251680
2566182149,1769347458710,key251681,value251681
3671223902,1769347458710,key251682,value251682
409720120,1769347458710,key251683,value251683
1587484904,1769347458710,key251684,value251684
2734270741,1769347458717,key251685,value251685
3772715598,1769347458717,key251686,value251686
577153320,1769347458717,key251687,value251687
1832290798,1769347458717,key251688,value251688
2945397384,1769347458717,key251689,value251689
590850505,1769347458717,key251690,value251690
3784184495,1769347458717,key251691,value251691
2745739764,1769347458717,key251692,value251692
1628508818,1769347458717,key251693,value251693
669376322,1769347458717,key251694,value251694
3848037412,1769347458717,key251695,value251695
2809847679,1769347458717,key251696,value251696
1707303961,1769347458717,key251697,value251697
714294495,1769347458717,key251698,value251698
3895132089,1769347458717,key251699,value251699
2427162605,1769347458717,key251700,value251700
1376924811,1769347458717,key251701,value251701
271880144,1769347458717,key251702,value251702
3532469430,1769347458717,key251703,value251703
2491021670,1769347458717,key251704,value251704
1455440384,1769347458717,key251705,value251705
3643292834,1769347458733,key251706,value251706
462522308,1769347458733,key251707,value251707
1421977346,1769347458733,key251708,value251708
2524453988,1769347458733,key251709,value251709
448825125,1769347458733,key251710,value251710
3631823939,1769347458733,key251711,value251711
2589951768,1769347458733,key251712,value251712
1491483774,1769347458733,key251713,value251713
504557998,1769347458733,key251714,value251714
3702213320,1769347458733,key251715,value251715
2660102547,1769347458733,key251716,value251716
1546930933,1769347458733,key251717,value251717
325347891,1769347458733,key251718,value251718
3520975189,1769347458733,key251719,value251719
3526283382,1769347458733,key251720,value251720
278358800,1769347458733,key251721,value251721
1387384907,1769347458733,key251722,value251722
2416470829,1769347458733,key251723,value251723
3606882045,1769347458733,key251724,value251724
340073883,1769347458733,key251725,value251725
1449371328,1769347458733,key251726,value251726
2497322406,1769347458733,key251727,value251727
3683269984,1769347458733,key251728,value251728
422807046,1769347458733,key251729,value251729
2508922183,1769347458733,key251730,value251730
1462937121,1769347458733,key251731,value251731
353639802,1769347458733,key251732,value251732
2467816779,1769347458749,key251733,value251733
3588434075,1769347458749,key251734,value251734
391812093,1769347458749,key251735,value251735
1434200230,1769347458749,key251736,value251736
2546308032,1769347458749,key251737,value251737
3633689350,1769347458749,key251738,value251738
439093344,1769347458749,key251739,value251739
44321654,1769347458749,key251740,value251740
3223187472,1769347458749,key251741,value251741
2184923979,1769347458749,key251742,value251742
1082322989,1769347458749,key251743,value251743
108412413,1769347458749,key251744,value251744
3301934747,1769347458749,key251745,value251745
2263432640,1769347458749,key251746,value251746
1146128038,1769347458749,key251747,value251747
184591968,1769347458749,key251748,value251748
3384352006,1769347458749,key251749,value251749
1157727815,1769347458749,key251750,value251750
2276998433,1769347458749,key251751,value251751
3315500666,1769347458749,key251752,value251752
120012060,1769347458749,key251753,value251753
1104408780,1769347458749,key251754,value251754
2204781482,1769347458749,key251755,value251755
3243045105,1769347458749,key251756,value251756
66407319,1769347458749,key251757,value251757
2523845893,1769347458765,key251758,value251758
1423404643,1769347458765,key251759,value251759
1462005568,1769347458765,key251760,value251760
2510148646,1769347458765,key251761,value251761
3619385213,1769347458765,key251762,value251762
352506907,1769347458765,key251763,value251763
1408637387,1769347458765,key251764,value251764
2437915309,1769347458765,key251765,value251765
3546880502,1769347458765,key251766,value251766
298885776,1769347458765,key251767,value251767
1585480278,1769347458765,key251768,value251768
2620995888,1769347458765,key251769,value251769
276931185,1769347458765,key251770,value251770
3526891799,1769347458765,key251771,value251771
2417926732,1769347458765,key251772,value251772
1386682666,1769347458765,key251773,value251773
341038330,1769347458765,key251774,value251774
3605688220,1769347458765,key251775,value251775
2496451783,1769347458765,key251776,value251776
1450536865,1769347458765,key251777,value251777
421875559,1769347458765,key251778,value251778
3684496385,1769347458765,key251779,value251779
4125242237,1769347458765,key251780,value251780
928745499,1769347458765,key251781,value251781
1142194223,1769347458780,key251782,value251782
2259499849,1769347458780,key251783,value251783
3227121305,1769347458780,key251784,value251784
48254463,1769347458780,key251785,value251785
2875266772,1769347458782,key251786,value251786
1775807922,1769347458782,key251787,value251787
646483316,1769347458782,key251788,value251788
2958081881,1769347458784,key251789,value251789
1021846552,1769347458784,key251790,value251790
4266762110,1769347458784,key251791,value251791
1473299541,1769347458786,key251792,value251792
2506719027,1769347458786,key251793,value251793
3550327523,1769347458786,key251794,value251794
287574405,1769347458786,key251795,value251795
1778836671,1769347458788,key251796,value251796
2831114201,1769347458788,key251797,value251797
206085999,1769347458790,key251798,value251798
3471909897,1769347458790,key251799,value251799
957978467,1769347458790,key251800,value251800
1645174967,1769347458792,key251801,value251801
539614188,1769347458792,key251802,value251802
154632442,1769347458794,key251803,value251803
1338199338,1769347458794,key251804,value251804
3028197421,1769347458796,key251805,value251805
4132969334,1769347458796,key251806,value251806
887201808,1769347458796,key251807,value251807
2417385638,1769347458798,key251808,value251808
1387256768,1769347458798,key251809,value251809
50483044,1769347458800,key251810,value251810
3250320386,1769347458800,key251811,value251811
2208124761,1769347458800,key251812,value251812
1092940863,1769347458800,key251813,value251813
131086831,1769347458800,key251814,value251814
3312026249,1769347458800,key251815,value251815
2270116306,1769347458800,key251816,value251816
1173783220,1769347458800,key251817,value251817
178692722,1769347458800,key251818,value251818
3357481236,1769347458800,key251819,value251819
